#,Title,Category,Language,Channel,Published,Status,Format,URL
262,"LET, UPCAT, SAT, MCQ REVIEW  - graphing a line #shorts",Algebra,English,Numberbender (Main),2022-10-01,unique,vertical,https://www.youtube.com/watch?v=wmSvLTh7mhw
263,"LET, UPCAT, SAT, MCQ REVIEW  - Complex Numbers #shorts",Algebra,English,Numberbender (Main),2022-09-30,unique,vertical,https://www.youtube.com/watch?v=TswS5NK9BgA
264,"LET, UPCAT, SAT, MCQ REVIEW  - word problem #shorts",Algebra,English,Numberbender (Main),2022-09-30,unique,vertical,https://www.youtube.com/watch?v=OL0M2F68e9o
265,"LET, UPCAT, SAT, MCQ REVIEW  - FINDING X #shorts",Algebra,English,Numberbender (Main),2022-09-30,unique,vertical,https://www.youtube.com/watch?v=6kTCGyM3lLc
266,ANSWERING MULTIPLE CHOICE MATH PROBLEM ON BASIC ALGEBRA  on radical equation #shorts,Algebra,English,Numberbender (Main),2022-09-27,unique,vertical,https://www.youtube.com/watch?v=tu7Y1v3vETA
267,ANSWERING MULTIPLE CHOICE MATH PROBLEM ON BASIC ALGEBRA - word problem #shorts,Algebra,English,Numberbender (Main),2022-09-27,duplicate,vertical,https://www.youtube.com/watch?v=YYea-jzr1kM
268,ANSWERING MULTIPLE CHOICE MATH PROBLEM ON BASIC ALGEBRA #shorts,Algebra,English,Numberbender (Main),2022-09-27,duplicate,vertical,https://www.youtube.com/watch?v=NrKdtV3c6hM
269,DEMYSTIFYING LIMITS IN LESS THAN 30 MINUTES,Calculus,Filipino,Numberbender (Main),2022-09-25,unique,,https://www.youtube.com/watch?v=0sYj5PFIPFY
270,PAANO MAG-SOLVE NG WORD PROBLEMS WITH REAL NUMBERS,Statistics,Filipino,Numberbender (Main),2022-09-01,unique,,https://www.youtube.com/watch?v=Ktp95pPYUdw
271,PAANO MAG-PROVE NG PYTHAGOREAN THEOREM,Algebra,Filipino,Numberbender (Main),2022-08-31,unique,,https://www.youtube.com/watch?v=rTRd6LAo9ko
272,"PAG-IDENTIFY NG EVEN OR ODD POLYNOMIAL FUNCTIONS, ANALYTICALLY",Algebra,Filipino,Numberbender (Main),2022-08-30,unique,,https://www.youtube.com/watch?v=IID82hua1fk
273,PAANO MAG-DESCRIBE NG SOLUTION NG LINEAR SYSTEM,Algebra,Filipino,Numberbender (Main),2022-08-29,unique,,https://www.youtube.com/watch?v=1ASw5FSEYa4
274,VISIT www.numberbender.com FOR YOUR MATH LESSONS IN ENGLISH AND IN FILIPINO,Calculus,Filipino,Numberbender (Main),2022-08-29,unique,,https://www.youtube.com/watch?v=U1Vxp6JJDbQ
275,PAANO MAG-SULAT NG EQUATION NG CIRCLE GAMIT ANG CENTER-RADIUS FORM,Algebra,Filipino,Numberbender (Main),2022-08-24,unique,,https://www.youtube.com/watch?v=DNQX8B4BN-U
276,PAANO MAG-COMPUTE AT MAG-INTERPRET NG STANDARD DEVIATION - measure of dispersion,Statistics,Filipino,Numberbender (Main),2022-08-19,unique,,https://www.youtube.com/watch?v=JUrP06C7RJg
277,"PAANO MAG-CONSTRUCT NG FREQUENCY DISTRIBUTION TABLE (FDT), HISTOGRAM, AT OGIVE",Statistics,Filipino,Numberbender (Main),2022-08-19,unique,,https://www.youtube.com/watch?v=QdCwoJoIfW0
278,"PAANO MAG-ADD, SUBTRACT, MULTIPLY, DIVIDE, AT SIMPLIFY NG MGA FRACTIONS",Calculus,Filipino,Numberbender (Main),2022-08-15,unique,,https://www.youtube.com/watch?v=ejij50CUAq4
279,PAANO MAG-MULTIPLY NG BINOMIALS GAMIT ANG SPECIAL PRODUCTS | ALGEBRA,Statistics,Filipino,Numberbender (Main),2022-05-06,unique,,https://www.youtube.com/watch?v=45RC3IN7Un8
280,PAANO MAG CONVERT NG TIME AT TEMPERATURE GAMIT ANG CONVERSION FACTOR | ALGEBRA,Algebra,Filipino,Numberbender (Main),2022-05-05,unique,,https://www.youtube.com/watch?v=-suoDttgtZY
281,PAANO MAG-FORMULATE NG CONVERSION FACTOR TO CONVERT METRIC SYSTEM TO IMPERIAL |,Algebra,Filipino,Numberbender (Main),2022-05-04,unique,,https://www.youtube.com/watch?v=hKt5xJGMSR0
282,PAANO MAG-CONVERT SA METRIC SYSTEM | ALGEBRA,Algebra,Filipino,Numberbender (Main),2022-05-03,unique,,https://www.youtube.com/watch?v=V_TA5aACiGw
283,PAANO MAG-SULAT NG NUMERICAL VALUES TO SCIENTIFIC NOTATIONS | ALGEBRA,Algebra,Filipino,Numberbender (Main),2022-05-02,unique,,https://www.youtube.com/watch?v=JtGR0Le7rjs
284,PAANO MAG-APPROXIMATE NG SQUARE ROOTS | ALGEBRA,Algebra,Filipino,Numberbender (Main),2022-04-28,unique,,https://www.youtube.com/watch?v=Id6mM3QUKp8
285,ANO NGA BA ANG MGA RATIONAL NUMBERS? | ALGEBRA,Algebra,Filipino,Numberbender (Main),2022-04-27,unique,,https://www.youtube.com/watch?v=07vb7k7mQdg
286,PAANO MAG-ARRANGE NG REAL NUMBERS SA NUMBER LINE | ALGEBRA,Algebra,Filipino,Numberbender (Main),2022-04-26,unique,,https://www.youtube.com/watch?v=O2kjG2LA4jo
287,PAG-CONSTRUCT NG IBA'T IBANG URI NG TRIANGLES GAMIT ANG COMPASS | GEOMETRY,Geometry,Filipino,Numberbender (Main),2022-04-23,unique,,https://www.youtube.com/watch?v=SHxgk3K3pP4
288,PAG-MEASURE NG ANGLES NG MGA POLYGONS GAMIT ANG DIAGONALS | GEOMETRY,Algebra,Filipino,Numberbender (Main),2022-04-22,unique,,https://www.youtube.com/watch?v=nJ5HDek5W40
289,PAG-CLASSIFY AT PAG-NAME NG MGA URI AT TYPES NG POLYGONS | GEOMETRY,Geometry,Filipino,Numberbender (Main),2022-04-21,unique,,https://www.youtube.com/watch?v=GLw1J4MIqeM
290,MGA TECHNIQUES SA PAG-TEST NG RELATIONS NG FUNCTIONS | ALGEBRA,Algebra,Filipino,Numberbender (Main),2022-04-20,unique,,https://www.youtube.com/watch?v=BkkJ7g76SL0
291,PAG-CONSTRUCT NG PARALLEL AT PERPENDICULAR LINES GAMIT ANG COMPASS | GEOMETRY,Geometry,English,Numberbender (Main),2022-04-19,unique,,https://www.youtube.com/watch?v=K8Elg24Xykg
292,PAANO MAG-NAME AT MAG-SULAT NG MGA ANGLES | GEOMETRY,Geometry,Filipino,Numberbender (Main),2022-04-18,unique,,https://www.youtube.com/watch?v=ja5uGrFad7U
293,"PAANO MAG-NAME NG POINT, LINE, AND PLANE | GEOMETRY",Geometry,Filipino,Numberbender (Main),2022-04-13,unique,,https://www.youtube.com/watch?v=GZdadgNwKjQ
294,MGA THEOREMS AND POSTULATES NG PARALLEL AND PERPENDICULAR LINES | GEOMETRY,Algebra,English,Numberbender (Main),2022-04-12,unique,,https://www.youtube.com/watch?v=5X2IIgFLuYE
295,PAG-GAMIT NG MGA PROPERTIES NG LINES CUT BY A TRANSVERSAL | GEOMETRY,Algebra,Filipino,Numberbender (Main),2022-04-11,unique,,https://www.youtube.com/watch?v=ZS0gIInumsk
296,PAG-SULAT NG TWO-COLUMN PROOF GAMIT ANG TRIANGLE INEQUALITY | GEOMETRY,Statistics,Filipino,Numberbender (Main),2022-04-08,unique,,https://www.youtube.com/watch?v=1IwQDCLEFe8
297,PAG-GAMIT NG HINGE THEOREM SA PAG-SOLVE NG TRIANGLE INEQUALITIES | GEOMETRY,Algebra,Filipino,Numberbender (Main),2022-04-07,unique,,https://www.youtube.com/watch?v=lQBED00UEKY
298,PAG-GAMIT NG TRIANGLE INEQUALITY THEOREM | GEOMETRY,Statistics,Filipino,Numberbender (Main),2022-04-06,unique,,https://www.youtube.com/watch?v=aYnFK4VkTUM
299,PAG-CONSTRUCT NG ANGLE AND PERPENDICULAR BISEECTORS | GEOMETRY,Algebra,Filipino,Numberbender (Main),2022-04-05,unique,,https://www.youtube.com/watch?v=CmxrwgrIeEA
300,PAG-GAMIT NG CPCTC THEOREM SA PAG-PROVE NG CONGRUENCY NG MGA TRIANGLES | GEOMETRY,Statistics,English,Numberbender (Main),2022-04-04,unique,,https://www.youtube.com/watch?v=ulr5V9EBZlU
301,PAG-GAMIT NG AAS AND ASA POSTULATES SA PAG-PROVE NG CONGRUENCY SA TRIANGLES | GEOMETRY,Geometry,Filipino,Numberbender (Main),2022-04-01,unique,,https://www.youtube.com/watch?v=jkY5g0Mwqfc
302,PAG-PROVE AT PAG-IDENTIFY NG CONGRUENCY GAMIT ANG SSS AND SAS POSTULATES | GEOMETRY,Geometry,Filipino,Numberbender (Main),2022-03-31,unique,,https://www.youtube.com/watch?v=eJvx9AFRwBs
303,PAG-PROVE NG CONGRUENCY NG TRIANGLES | GEOMETRY,Algebra,Filipino,Numberbender (Main),2022-03-30,unique,,https://www.youtube.com/watch?v=2u586kAGdSo
304,PAANO MAGCLASSIFY NG TRIANGLE | GEOMETRY,Algebra,Filipino,Numberbender (Main),2022-03-28,unique,,https://www.youtube.com/watch?v=8VIt_oIER3o
305,AXIOMATIC STRUCTURE OF A MATHEMATICAL SYSTEM | GEOMETRY,Geometry,Filipino,Numberbender (Main),2022-03-22,unique,horizontal,https://www.youtube.com/watch?v=B8Spo9LkyGQ
306,PAANO MAGSULAT NG ISANG TWO-COLUMN PROOF | GEOMETRY,Algebra,Filipino,Numberbender (Main),2022-03-21,unique,,https://www.youtube.com/watch?v=tvC8HUhocVU
307,PAG-GAMIT NG LAW OF DETACHMENT SA DEDUCTIVE REASONING | GEOMETRY,Statistics,Filipino,Numberbender (Main),2022-03-18,unique,,https://www.youtube.com/watch?v=pckXraym8Co
308,KAILAN BA ANG BICONDITIONAL STATEMENT AY TRUE | GEOMETRY,Statistics,English,Numberbender (Main),2022-03-17,unique,,https://www.youtube.com/watch?v=m62l0EdtNmg
309,"INVERSE, CONVERSE, AND CONTRAPOSITIVE STATEMENTS NG CONDITIONAL STATEMENT | GEOMETRY",Statistics,Filipino,Numberbender (Main),2022-03-16,unique,,https://www.youtube.com/watch?v=YatkBVfX24U
310,KAILAN TRUE OR FALSE AND ISANG CONDITIONAL STATEMENT | GEOMETRY,Statistics,English,Numberbender (Main),2022-03-15,unique,,https://www.youtube.com/watch?v=FsQyUTQmtPM
311,PAG-GAMIT NG LOGIC COJECTURE AT INDUCTIVE REASONING SA ANALYTICAL THINKING | GEOMETRY,Geometry,Filipino,Numberbender (Main),2022-03-14,unique,,https://www.youtube.com/watch?v=YZ5lVer6VJA
312,PAG-GAMIT NG MGA THEOREMS NG CHORDS AND ARCS NG MGA CONGRUENT CIRCLES | GEOMETRY,Geometry,English,Numberbender (Main),2022-03-08,unique,,https://www.youtube.com/watch?v=DdYpgDQ7x78
313,PAGSOLVE NG NG MGA INSCRIBED CIRCLES AND TANGENT LINES | GEOMETRY,Algebra,Filipino,Numberbender (Main),2022-03-07,unique,,https://www.youtube.com/watch?v=F3n88ZgKWGQ
314,PAGSOLVE NG ARC LENGTH AND ARC MEASURE NG ISANG CIRCLE | GEOMETRY,Geometry,Filipino,Numberbender (Main),2022-03-03,unique,,https://www.youtube.com/watch?v=dWIUWmSbn_Q
315,PAGSOLVE NG WORD PROBLEMS GAMIT ANG LAW OF COSINES,Trigonometry,Filipino,Numberbender (Main),2022-03-01,unique,,https://www.youtube.com/watch?v=PplF4PvjBc0
316,"HIKING SA NAGYEYELONG WATERFALLS NG SWEDEN | TANNFORSEN FALL, ÅRE",General / Other,English,Numberbender (Main),2022-02-07,unique,,https://www.youtube.com/watch?v=ppFRxMw6h98
317,FIRST TIME MAG-SKI SA NORTHERN SWEDEN | ÅRE,General / Other,Filipino,Numberbender (Main),2022-01-24,unique,,https://www.youtube.com/watch?v=2AV-CQ1dw6k
318,CHRISTMAS BREAK SA STOCKHOLM SA GITNA NG PANDEMYA,General / Other,English,Numberbender (Main),2022-01-17,unique,,https://www.youtube.com/watch?v=YEVkDziJbd8
319,PAG-SOLVE NG WORD PROBLEMS ON OBLIQUE TRIANGLES GAMIT ANG LAW OF SINES | GEOMETRY TRIGONOMETRY,Trigonometry,Filipino,Numberbender (Main),2021-11-29,unique,,https://www.youtube.com/watch?v=LgruYVFOj7g
320,PAANO MAG-SOLVE NG WORD PROBLEMS INVOLVING RIGHT TRIANGLES GAMIT ANG SOHCAHTOA | GEOMETRY,Trigonometry,Filipino,Numberbender (Main),2021-11-28,unique,,https://www.youtube.com/watch?v=BVTCaRfd1h4
321,PAG-IDENTIFY NG SIMILARITY NG RIGHT TRIANGLES GIVEN ITS ALTITUDE | GEOMETRY,Algebra,Filipino,Numberbender (Main),2021-11-27,unique,,https://www.youtube.com/watch?v=4PtAydUdOhM
322,"PAG-SOLVE NG SIMILARITY NG TRIANGLES GAMIT ANG AA, SAS, AT SSS SIMILARITY THEOREM | GEOMETRY",Geometry,English,Numberbender (Main),2021-11-26,unique,,https://www.youtube.com/watch?v=XRX74dDcsfY
323,PAG-DETERMINE NG SIMILARITY NG MGA POLYGONS | GEOMETRY,Geometry,English,Numberbender (Main),2021-11-25,unique,,https://www.youtube.com/watch?v=I6zjdEFxINM
324,PAGSOLVE NG WORD PROBLEMS GAMIT ANG PROPORTION PROPERTIES PROPERTIES | GEOMETRY,Algebra,Filipino,Numberbender (Main),2021-11-24,unique,,https://www.youtube.com/watch?v=7UnD_IAB8I8
325,PAGSOLVE NG MGA RATIO AND PROPORTION PROBLEMS ON SIMILARITY | GEOMETRY,Algebra,Filipino,Numberbender (Main),2021-11-23,unique,,https://www.youtube.com/watch?v=3oMkVfXcWYg
326,PAGSULAT NG TWO-COLUMN PROOF NG KITE AND TRAPEZOID | GEOMETRY,Geometry,English,Numberbender (Main),2021-11-22,unique,,https://www.youtube.com/watch?v=bK-F_eJiNWE
327,PAG-SOLVE NG KITE AT TRAPEZOID GAMIT AND MIDLINE THEOREM | GEOMETRY,Algebra,English,Numberbender (Main),2021-11-21,unique,,https://www.youtube.com/watch?v=EtpTE28Tj7A
328,PAANO MAG-SOLVE NG PARALLELOGRAMS GAMIT ANG PROPERTIES AT CONDITIONS NITO | GEOMETRY,Algebra,Filipino,Numberbender (Main),2021-11-20,unique,horizontal,https://www.youtube.com/watch?v=iGolbbwfY7E
329,PAG-SOLVE NG TRAPEZOID GAMIT ANG MIDLINE OR MIDSEGMENT THEOREM | GEOMETRY,Algebra,Filipino,Numberbender (Main),2021-11-19,unique,,https://www.youtube.com/watch?v=6CWgz9UobgU
330,PAG-SOLVE NG KITE GAMIT ANG MGA PROPERTIES AT THEOREMS NITO | GEOMETRY,Algebra,English,Numberbender (Main),2021-11-18,unique,,https://www.youtube.com/watch?v=zTwlS4WO44Y
331,SOLVING TRAPEZOID GAMIT ANG MGA PROPERTIES NITO | GEOMETRY,Algebra,English,Numberbender (Main),2021-11-17,unique,,https://www.youtube.com/watch?v=OfUwoEHH4r4
332,"PAG-SOLVE NG MGA RECTANGLE, RHOMBUS, AT SQUARES GAMIT ANG PROPERTIES NITO | GEOMETRY",Algebra,English,Numberbender (Main),2021-11-16,unique,,https://www.youtube.com/watch?v=9vXNIhWXET4
333,PAANO MAG-SOLVE NG PARALLELOGRAMS GAMIT ANG PROPERTIES AT CONDITIONS NITO | GEOMETRY,Algebra,Filipino,Numberbender (Main),2021-11-15,duplicate,vertical,https://www.youtube.com/watch?v=h17vAySwk00
334,MGA CONDITIONS TO CLASSIFY NA ANG QUADRILATERAL AY ISANG PARALLELOGRAM | GEOMETRY,Algebra,Filipino,Numberbender (Main),2021-11-14,unique,,https://www.youtube.com/watch?v=0YLe7WWemZI
335,PAANO MAG-SAGOT NG WORD PROBLEMS ON COMBINED VARIATION | ALGEBRA,Statistics,Filipino,Numberbender (Main),2021-11-13,unique,,https://www.youtube.com/watch?v=61SJw0qeM6A
336,PAANO MAG-SOLVE NG MGA WORD PROBLEMS ON JOINT VARIATION | ALGEBRA,Algebra,Filipino,Numberbender (Main),2021-11-12,unique,,https://www.youtube.com/watch?v=kPkpywEVDBM
337,PAANO MAG-SOLVE NG MGA WORD PROBLEMS ON INVERSE VARIATION | ALGEBRA,Algebra,Filipino,Numberbender (Main),2021-11-11,unique,,https://www.youtube.com/watch?v=1FyLXwZKVQg
338,PAANO MAGSAGOT NG MGA DIRECT VARIATION PROBLEMS | ALGEBRA,Algebra,Filipino,Numberbender (Main),2021-11-10,unique,,https://www.youtube.com/watch?v=vHvAuX6k4Gs
339,PAANO MAG-SOLVE NG MGA WORD PROBLEMS INVOLVING QUADRATIC EQUATIONS | ALGEBRA,Statistics,Filipino,Numberbender (Main),2021-11-09,unique,,https://www.youtube.com/watch?v=o8zIVFga0L0
340,PAANO ISULAT ANG QUADRATIC EQUATION GIVEN ITS TABLE OF VALUES | ALGEBRA,Algebra,Filipino,Numberbender (Main),2021-11-07,unique,,https://www.youtube.com/watch?v=t1Gm_d3PTSc
341,PAANO ISULAT ANG EQUATION NG PARABOLA GAMIT ANG SOLUTIONS NG QUADRATIC | ALGEBRA,Algebra,Filipino,Numberbender (Main),2021-11-07,unique,,https://www.youtube.com/watch?v=w9TlES1xi-o
342,PAANO ISULAT ANG EQUATION NG QUADRATICS GIVEN ITS VERTEX AT POINT | ALGEBRA,Algebra,Filipino,Numberbender (Main),2021-11-06,unique,,https://www.youtube.com/watch?v=MuiwYBfcKDY
343,TRANSFORMATION NG PARABOLA GAMIT NG VERTEX FORM NG QUADRATICS | ALGEBRA,Algebra,Filipino,Numberbender (Main),2021-11-05,unique,,https://www.youtube.com/watch?v=Kzvfs-iNPe8
344,PAANO MAG-CONVERT NG QUADRATIC EQUATION TO ITS VERTEX FORM | ALGEBRA,Statistics,Filipino,Numberbender (Main),2021-11-04,unique,,https://www.youtube.com/watch?v=7dx-LH7aCqY
345,"PAANO MAG-ANALZYE NG QUADRATIC FUNCTIONS, ANALYTICALY AND GRAPHICALLY | ALGEBRA",Algebra,Filipino,Numberbender (Main),2021-11-03,unique,,https://www.youtube.com/watch?v=U6iyvl0ZW_0
346,PAANO MAG-SOLVE NG MGA WORD PROBLEMS INVOLVING QUADRATIC INEQUALITIES | ALGEBRA,Algebra,Filipino,Numberbender (Main),2021-11-02,duplicate,,https://www.youtube.com/watch?v=gQs5htPgmsQ
347,PAANO MAG-SOLVE NG SOLUTIONS NG QUADRATIC INEQUALITIES | ALGEBRA,Algebra,Filipino,Numberbender (Main),2021-11-01,unique,,https://www.youtube.com/watch?v=gi540Nt-LU4
348,PAANO MAG-ANALYZE NG RATIONAL FUNCTIONS GAMIT ANG TECHNOLOGY | MATH TEACHING TIPS,Algebra,Filipino,Numberbender (Main),2021-10-26,unique,,https://www.youtube.com/watch?v=smgOj1HX6_s
349,PAG-GAMIT NG DESMOS SA PAG-SOLVE NG MGA FACTORABLE EQUATIONS  | MATH TEACHING TIPS,Algebra,English,Numberbender (Main),2021-10-25,unique,,https://www.youtube.com/watch?v=UXHAaGi-mTg
350,PAANO MAGCOMPUTE NG ONE-VARIABLE STATISTICS GAMIT ANG WEB APPLICATION,Statistics,Filipino,Numberbender (Main),2021-10-21,unique,,https://www.youtube.com/watch?v=Fu0qvXMkq8s
351,PAANO MAG-SAGOT NG NORMAL PROBABILITY GAMIT ANG FREE WEB APP | MATH TEACHING TIPS,Statistics,Filipino,Numberbender (Main),2021-10-20,unique,,https://www.youtube.com/watch?v=Sx58shTEClE
352,PAANO GUMAMIT NG DESMOS SA PAG-GAWA NG LINEAR REGRESSION ANALYSIS | MATH TEACHING TIPS,Statistics,Filipino,Numberbender (Main),2021-10-19,unique,,https://www.youtube.com/watch?v=7AIC1XcT2-k
353,WEB APP NA PUWEDENG GAMITIN SA PAG-SOLVE NG MATRIX OPERATIONS  | MATH TEACHING TIPS,Algebra,Filipino,Numberbender (Main),2021-10-15,unique,,https://www.youtube.com/watch?v=gURNcWqe6zg
354,PAANO MO MACHECHECK KUNG TAMA ANG SAGOT MO SA DERIVATIVE RULES NG CALCULUS | MATH TEACHING TIPS,Calculus,Filipino,Numberbender (Main),2021-10-14,unique,,https://www.youtube.com/watch?v=QsNCLLC32fc
355,PAANO MAG-SAGOT NG MGA ALGEBRAIC EQUATIONS USING TECHNOLOGY  | MATH TEACHING TIPS,Algebra,Filipino,Numberbender (Main),2021-10-12,unique,,https://www.youtube.com/watch?v=L9vBbJY-GQ8
356,PAANO GUMAMIT NG TECHNOLOGY AT CALCULUS TO ANALYZE QUADRATICS OR PARABOLA | MATH TEACHING TIPS,Calculus,Filipino,Numberbender (Main),2021-10-09,unique,,https://www.youtube.com/watch?v=DRoN22VTp2E
357,PAANO GAMITIN ANG TWO-WAY TABLE SA PAGSAGOT NG MGA PROBABILITY QUESTIONS | MATH TEACHING TIPS,Statistics,Filipino,Numberbender (Main),2021-10-08,unique,,https://www.youtube.com/watch?v=MjYU22yHs7g
358,PAANO MAGSAGOT NG MGA PROBLEMS INVOLVING SEQUENCES AND SERIES | MATH TEACHING TIPS,Precalculus,Filipino,Numberbender (Main),2021-10-07,unique,,https://www.youtube.com/watch?v=b1ILM1QdT5U
359,PAANO MO MAKIKITA ANG MGA IMAGINARY NUMBERS? | MATH TEACHING TIPS,General / Other,Filipino,Numberbender (Main),2021-10-05,unique,,https://www.youtube.com/watch?v=ydWftD2ssQ4
360,PAANO MAPADALI ANG PAGSOSOLVE NG MGA LIMITS OF A FUNCTION SA CALCULUS | MATH TEACHING TIPS,Calculus,Filipino,Numberbender (Main),2021-10-01,unique,,https://www.youtube.com/watch?v=bw4vc3BU_-Q
361,PAANO GINAGAMIT ANG REIMANN SUMS TO UNDERSTAND INTEGRAL CALCULUS | MATH TEACHING TIPS,Calculus,Filipino,Numberbender (Main),2021-09-30,unique,,https://www.youtube.com/watch?v=fMfe_bKgwCI
362,PAANO MAGSOLVE NG LINEAR SYSTEMS WITH 3 VARIABLES USING A MATRIX | MATH TEACHING TIPS,Algebra,Filipino,Numberbender (Main),2021-09-29,unique,,https://www.youtube.com/watch?v=86YkRtZGIuU
363,BAKIT MAHALAGA ANG COMPLETING THE SQUARES SA ANALYTIC GEOMETRY | MATH TEACHING TIPS,Calculus,English,Numberbender (Main),2021-09-28,unique,,https://www.youtube.com/watch?v=B_lAfSVZHFY
364,PAANO GAMITIN ANG FACTORING TECHNIQUES SA MGA TRIGONOMETRIC IDENTITIES | MATH TEACHING TIPS,Algebra,Filipino,Numberbender (Main),2021-09-24,unique,,https://www.youtube.com/watch?v=MCvalOC_m2k
365,PAANO GUMAMIT NG ZERO PAIRS AT NUMBERLINE SA PAGSOLVE NG PROBLEMS ON INTEGERS | MATH TEACHING TIPS,Algebra,Filipino,Numberbender (Main),2021-09-22,unique,,https://www.youtube.com/watch?v=dZ2hwfKMIrk
366,PAANO GAMITIN ANG LAW OF EXPONENTS SA CALCULUS | MATH TEACHING TIPS,Calculus,Filipino,Numberbender (Main),2021-09-21,unique,,https://www.youtube.com/watch?v=CTeWpAw8_GE
367,PAANO MAGSOLVE NG MGA RATIONAL EXPRESSIONS SA AGEBRA | MATH TEACHING TIPS,Algebra,Filipino,Numberbender (Main),2021-09-19,unique,,https://www.youtube.com/watch?v=7Qcw-JRp2vM
368,PAANO BA MAGSOLVE NG TRIGONOMETRIC EQUATIONS GAMIT ANG ALGEBRA? | MATH TEACHING TIPS,Calculus,Filipino,Numberbender (Main),2021-09-17,unique,,https://www.youtube.com/watch?v=B279aV0jT5Q
369,PAANO ARALIN/ITURO ANG DERIVATIVES SA CALCULUS GAMIT ANG ALGEBRA | MATH TEACHING TIPS,Calculus,Filipino,Numberbender (Main),2021-09-16,unique,,https://www.youtube.com/watch?v=8CSdXsTtoSw
370,ANONG MERON SA MOSABACKE TORG SA STOCKHOLM? | SUMMER '21 VLOG,General / Other,English,Numberbender (Main),2021-08-25,unique,,https://www.youtube.com/watch?v=1VXOxfR_mLg
371,BIGLAANG SWIMMING SA NAGYEYELONG TUBIG NG STOCKHOLM | SUMMER '21 VLOG | PART 2,General / Other,English,Numberbender (Main),2021-08-19,unique,,https://www.youtube.com/watch?v=ZLLpArV1_GE
372,NAG BOATING SA STOCKHOLM | SUMMER '21 VLOG | Part 1,General / Other,Filipino,Numberbender (Main),2021-08-17,unique,,https://www.youtube.com/watch?v=TyoYfY-54Ds
373,PASYAL VLOG SA GAMLA STAN. ANONG MERON SA STOCKHOLM? | SUMMER OF '21 VLOG,Precalculus,English,Numberbender (Main),2021-08-12,unique,,https://www.youtube.com/watch?v=kuvUJf-jBOQ
374,BYAHENG EUROPE SA GITNA NG PANDEMYA | SUMMER VLOG '21,General / Other,Filipino,Numberbender (Main),2021-08-09,unique,,https://www.youtube.com/watch?v=kzyC6t7fG_I
375,PANDEMIC MODE SA NYC | Summer Vlog '21,General / Other,English,Numberbender (Main),2021-08-04,unique,,https://www.youtube.com/watch?v=bKOuA3SQArM
376,NAG 4TH OF JULY SA WASHINGTON DC | Summer Vlog of 2021,Geometry,Filipino,Numberbender (Main),2021-08-02,unique,,https://www.youtube.com/watch?v=BXk_Xw8672U
377,IMAGINARY NUMBERS | Paano Gumaling sa Math,Discrete Math,Filipino,Numberbender (Main),2021-07-26,unique,,https://www.youtube.com/watch?v=wj0N248DHU4
378,Practice Lang,General / Other,English,Numberbender (Main),2021-07-25,unique,,https://www.youtube.com/watch?v=2AlVuJX5q5I
379,LAW OF EXPONENTS | Paano Gumaling sa Math,Calculus,Filipino,Numberbender (Main),2021-07-19,unique,,https://www.youtube.com/watch?v=-InvBwQohn8
380,COMMON MATH MISTAKES | Paano Gumaling sa Math,General / Other,Filipino,Numberbender (Main),2021-07-12,unique,,https://www.youtube.com/watch?v=X_vundRgIOQ
381,REHEARSAL,General / Other,English,Numberbender (Main),2021-07-11,unique,,https://www.youtube.com/watch?v=d-eKjDbrI1Q
382,PART 2: SYMBOLIC LOGIC - THE TRUTH ABOUT THE TRUTH TABLE | Paano Gumaling sa Math,Statistics,Filipino,Numberbender (Main),2021-07-05,unique,,https://www.youtube.com/watch?v=moh0Z2sD6iM
383,SYMBOLIC LOGIC: THE TRUTH ABOUT TRUTH TABLES |Paano Gumaling sa Math,Discrete Math,Filipino,Numberbender (Main),2021-06-28,unique,,https://www.youtube.com/watch?v=7gzQxCqPZHY
384,VENN DIAGRAM: OUR GATEWAY TO SET LOGIC |Paano Gumaling sa Math,Discrete Math,Filipino,Numberbender (Main),2021-06-21,unique,,https://www.youtube.com/watch?v=_-n8Sz8UaQQ
385,EQUIPMENT REVEAL + EMPIRICAL PROBABILITY | Paano Gumaling sa Math | 11am,Statistics,Filipino,Numberbender (Main),2021-06-14,unique,,https://www.youtube.com/watch?v=tkggp_DWdn8
386,REHEARSAL for JUNE 14  LIVE,General / Other,English,Numberbender (Main),2021-06-13,unique,,https://www.youtube.com/watch?v=o9Mpp5VTHfE
387,CONDITIONAL PROBABILITY--WHAT ARE THE ODDS? | Paano Gumaling Sa Math?,Statistics,Filipino,Numberbender (Main),2021-06-07,unique,,https://www.youtube.com/watch?v=rZpAhmy8KFg
388,PRACTICE for Numberbender LIVE tomorrow,General / Other,English,Numberbender (Main),2021-06-06,unique,,https://www.youtube.com/watch?v=bXT1w6wS8UY
389,"PERMUTATION AND COMBINATION, CAN YOU TELL THE DIFFERENCE? | Paano Gumaling sa Math",Statistics,Filipino,Numberbender (Main),2021-05-31,unique,,https://www.youtube.com/watch?v=qR0oUz9U7S0
390,TRAVELING SAFELY SA LAS VEGAS SA GITNA NG PANDEMYA  | VLOG #64,General / Other,English,Numberbender (Main),2021-05-31,unique,,https://www.youtube.com/watch?v=rHKfMmEJBlw
391,"Rehearsal for May 31st 10:30 am,  Lunes",General / Other,Filipino,Numberbender (Main),2021-05-30,unique,,https://www.youtube.com/watch?v=ClmwzCtWCyE
